study,technique,analysis_level,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,n_selected_genes,padj_BH
GSE250136,pseudobulk_deseq2,sample_barcode,Gtf2ird1,232.76392803941633,-0.01858977620932389,0.05528028363798036,0.1840721228675477,0.6678968281715411,0.8694038285705861,12491,0.8694038285705861
GSE250136,pseudobulk_deseq2,sample_barcode,Clip2,24.676838968812024,-0.2299829626859202,0.14965102289999044,2.7059772092122216,0.09997280671807528,0.5376715773346838,12491,0.5376715773346838
GSE250136,pseudobulk_deseq2,sample_barcode,Rfc2,779.0254514921163,0.02080418229490937,0.033307696193993305,0.39321199981452537,0.5306158520326996,0.8499158186090983,12491,0.8499158186090983
GSE250136,pseudobulk_deseq2,sample_barcode,Eif4h,1126.8515960894497,-0.014972172466043961,0.02113861627835779,0.8060058579623615,0.3693037610945369,0.7906417511262883,12491,0.7906417511262883
GSE250136,pseudobulk_deseq2,sample_barcode,Limk1,44.081052381776445,0.17048112243757751,0.11236542581315404,2.3641802076641625,0.1241491168645726,0.5816625541733565,12491,0.5816625541733565
GSE250136,pseudobulk_deseq2,sample_barcode,Mettl27,90.55941775956555,0.00790475649471646,0.07983761222214207,0.0759862880316291,0.7828122131567672,0.8841856160542614,12491,0.8841856160542614
GSE250136,pseudobulk_deseq2,sample_barcode,Cldn4,14.939194925269902,-0.07512926468498186,0.4855348750791535,0.033222313537351056,0.855370925562314,0.9049282449833391,12491,0.9049282449833391
GSE250136,pseudobulk_deseq2,sample_barcode,Cldn3,12.991592080040842,0.39653480448938233,0.38983432479365066,1.0663161912132466,0.30177901590889106,0.7535425647145241,12491,0.7535425647145241
GSE250136,pseudobulk_deseq2,sample_barcode,Abhd11,114.78204956486346,0.008956527170569106,0.07107921244145601,0.02806128974239641,0.866964811903533,0.909337462266974,12491,0.909337462266974
GSE250136,pseudobulk_deseq2,sample_barcode,Stx1a,13.285665022714355,0.08444190399114426,0.19451113375387344,0.26676154989294787,0.6055124717083444,0.8629759598290806,12491,0.8629759598290806
GSE250136,pseudobulk_deseq2,sample_barcode,Bud23,301.69144690936645,0.04702626826505437,0.03914604369925513,1.482785374986321,0.2233392325587695,0.6961863911917373,12491,0.6961863911917373
GSE250136,pseudobulk_deseq2,sample_barcode,Dnajc30,170.72771643609033,0.06997219684245241,0.0535870151231619,1.7338771061616853,0.18791651167786647,0.6561580181315494,12491,0.6561580181315494
GSE250136,pseudobulk_deseq2,sample_barcode,Vps37d,47.320294526781964,0.00925243650983108,0.10928420037083193,0.009294201628023302,0.9231977777571615,0.9389089035247087,12491,0.9389089035247087
GSE250136,pseudobulk_deseq2,sample_barcode,Tbl2,35.00304604870403,0.1894957316192997,0.1147487223613157,2.8015549782498113,0.09417293465848074,0.5263688570883547,12491,0.5263688570883547
GSE250136,pseudobulk_deseq2,sample_barcode,Bcl7b,257.978393377057,0.014504935002592213,0.043982441872366794,0.10903338192650835,0.7412473115677976,0.8763065708927394,12491,0.8763065708927394
GSE250136,pseudobulk_deseq2,sample_barcode,Baz1b,1087.5447398799365,0.003079201823556427,0.03409750606833478,0.013179783014834356,0.9086010839964631,0.9301227390472768,12491,0.9301227390472768
GSE250136,pseudobulk_deseq2,sample_barcode,Fzd9,18.133075057783575,0.3041887391300461,0.21084193082168587,2.088125602826551,0.1484481081473961,0.6127278410361908,12491,0.6127278410361908
GSE250136,pseudobulk_deseq2,sample_barcode,Nsun5,91.77348564903264,-0.030747226364676597,0.07023391378529327,0.24004659039215426,0.6241724667599096,0.8681429812949457,12491,0.8681429812949457
GSE250136,pseudobulk_deseq2,sample_barcode,Pom121,639.0159933190724,0.039940930649302736,0.03579010087525191,1.2979299215298283,0.25459169371062595,0.714733705202454,12491,0.714733705202454
GSE250136,pseudobulk_deseq2,sample_barcode,Hip1,316.37699493385514,0.024862929584483953,0.04339582280160556,0.33294966381029667,0.5639273595420041,0.855926449881544,12491,0.855926449881544
GSE250136,pseudobulk_deseq2,sample_barcode,Rhbdd2,137.85222760713307,0.06144107858520731,0.06437043672713437,1.0363251274000618,0.3086776929257175,0.7557398935694508,12491,0.7557398935694508
GSE250136,pseudobulk_deseq2,sample_barcode,Por,148.8381676117644,-0.07696482707529337,0.06126190676205523,1.600951514418938,0.20576841938651041,0.6788292546586147,12491,0.6788292546586147
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem120a,132.26174229560473,0.061541052276219456,0.06976092557872535,0.8209724780062402,0.3648959894938318,0.7864856866738972,12491,0.7864856866738972
GSE250136,pseudobulk_deseq2,sample_barcode,Mdh2,1601.3157135369215,0.02083711700218518,0.029100765386910882,0.5188016724020486,0.4713533025052504,0.8297287092542912,12491,0.8297287092542912
GSE250136,pseudobulk_deseq2,sample_barcode,Hspb1,332.2928526846017,-0.10584013841597424,0.43850184838848577,0.05822578930491318,0.8093224514195588,0.8887319692483111,12491,0.8887319692483111
GSE250136,pseudobulk_deseq2,sample_barcode,Ywhag,569.6091143298968,0.027517731110165332,0.041847396169762206,0.5298883476633591,0.46665380422024266,0.8288171235928317,12491,0.8288171235928317
GSE250136,pseudobulk_deseq2,sample_barcode,Dtx2,99.7521235463958,-0.10475409074540562,0.07169098232835373,2.14358396222201,0.1431670795734068,0.608630641208935,12491,0.608630641208935
GSE250136,pseudobulk_deseq2,sample_barcode,Rasa4,8.173740244715274,-0.16059672213367024,0.2575449401723048,0.45254261981578736,0.5011299714124349,0.8384333369903534,12491,0.8384333369903534
GSE250136,pseudobulk_deseq2,sample_barcode,Polr2j,1738.8113728209757,0.01833294853415818,0.024658942156830163,0.5676349014025845,0.4512002770950909,0.8263656059289928,12491,0.8263656059289928
GSE250136,pseudobulk_deseq2,sample_barcode,Lrwd1,205.8435224193658,0.004180567803641392,0.05029819936428671,0.006983717801972489,0.9333994003437392,0.9454349615029846,12491,0.9454349615029846
GSE250136,pseudobulk_deseq2,sample_barcode,Alkbh4,36.737068909263506,0.01999816906724741,0.11451978045649161,0.040507847379160467,0.8404908884313067,0.8994508740032879,12491,0.8994508740032879
GSE250136,pseudobulk_deseq2,sample_barcode,Orai2,12.115270150734183,-0.3711630628274553,0.20113596066216363,3.4399106131829313,0.06363913565700649,0.45008643163278855,12491,0.45008643163278855
GSE250136,pseudobulk_deseq2,sample_barcode,Prkrip1,240.97558399565423,-0.03380144091366162,0.046577712173663646,0.5687454543343051,0.4507578704766835,0.8262350751766623,12491,0.8262350751766623
GSE250136,pseudobulk_deseq2,sample_barcode,Sh2b2,53.95697885885167,0.06945349045944248,0.09147455190284424,0.5821427185649668,0.445473667173328,0.8239156879499164,12491,0.8239156879499164
GSE250136,pseudobulk_deseq2,sample_barcode,Cux1,525.2958189555607,0.00969545828445142,0.037008697689221,0.09267161549257708,0.760807833638416,0.8790846319491558,12491,0.8790846319491558
GSE250136,pseudobulk_deseq2,sample_barcode,Col26a1,55.46723540940432,-0.5187938494702846,0.23856895653794957,4.71635030089422,0.029877092390257064,0.3315445098015854,12491,0.3315445098015854
GSE250136,pseudobulk_deseq2,sample_barcode,Ift22,201.80658260510805,0.010756818480706521,0.04797680400751777,0.050313650547280986,0.8225183945596974,0.8928606594864089,12491,0.8928606594864089
GSE250136,pseudobulk_deseq2,sample_barcode,4933404O12Rik,77.62461622844334,0.02353576956638667,0.07780682106749431,0.1299836381255659,0.7184490040619862,0.8740776814696232,12491,0.8740776814696232
GSE250136,pseudobulk_deseq2,sample_barcode,Fis1,836.2931734418175,-0.017563217129863595,0.028672856769005543,0.47888578177082763,0.4889274456021885,0.8342767899567417,12491,0.8342767899567417
GSE250136,pseudobulk_deseq2,sample_barcode,Znhit1,418.8389624182879,0.08984767577034176,0.0365459084150988,6.045512405559606,0.013941686285983381,0.24491091661312575,12491,0.24491091661312575
GSE250136,pseudobulk_deseq2,sample_barcode,Plod3,90.90297243645901,-0.02660602463602151,0.07051351218274751,0.26392017330647377,0.6074396443771737,0.8629759598290806,12491,0.8629759598290806
GSE250136,pseudobulk_deseq2,sample_barcode,Ap1s1,448.21360600892,0.06702907191112513,0.03879892842553511,2.986801668746125,0.08394581840410116,0.5002305686389426,12491,0.5002305686389426
GSE250136,pseudobulk_deseq2,sample_barcode,Trim56,49.070429582516105,0.09854642873414425,0.10595590682712733,1.0261790632166594,0.3110577884328881,0.7573753777349029,12491,0.7573753777349029
GSE250136,pseudobulk_deseq2,sample_barcode,Ufsp1,23.469055327505657,-0.23215643369377986,0.1490393744072286,2.4997998730809456,0.11386076598630299,0.5652309090496519,12491,0.5652309090496519
GSE250136,pseudobulk_deseq2,sample_barcode,Srrt,696.3136805267791,-0.07636015103217492,0.03156004218498991,5.856748208622264,0.015517436744230118,0.2539137148604052,12491,0.2539137148604052
GSE250136,pseudobulk_deseq2,sample_barcode,Trip6,143.04437387977322,0.09227550178551688,0.0610479575149728,2.3672357391580476,0.12390628291432948,0.5816625541733565,12491,0.5816625541733565
GSE250136,pseudobulk_deseq2,sample_barcode,Slc12a9,28.25427575219847,0.17413037636822506,0.1342441506330318,1.7559983210401242,0.18512443334903983,0.6526271629650411,12491,0.6526271629650411
GSE250136,pseudobulk_deseq2,sample_barcode,Ephb4,61.70059076402061,-0.1982566634332865,0.10778639922644391,3.470499238364141,0.0624724532507092,0.4481797479042837,12491,0.4481797479042837
GSE250136,pseudobulk_deseq2,sample_barcode,Pop7,254.26170679518805,0.0209874404077298,0.045936696194926914,0.23861810084892454,0.6252059814267579,0.8685467588269343,12491,0.8685467588269343
GSE250136,pseudobulk_deseq2,sample_barcode,9130604C24Rik,15.193153397746007,0.35862383274605186,0.17255479915963215,4.3771158694117815,0.03642458140450884,0.3543169951264139,12491,0.3543169951264139
GSE250136,pseudobulk_deseq2,sample_barcode,Gigyf1,215.73881519089161,0.020398058110094458,0.05215115676462529,0.23590336038606097,0.6271807082637123,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Gnb2,1407.766027914977,0.029950425986061593,0.02670206013514983,1.2587252607823984,0.2618925193040348,0.7223590123748229,12491,0.7223590123748229
GSE250136,pseudobulk_deseq2,sample_barcode,Mospd3,62.80125074155806,-0.05671606653053442,0.08434709779785841,0.4973228776449048,0.48067879425428567,0.8333994369794729,12491,0.8333994369794729
GSE250136,pseudobulk_deseq2,sample_barcode,Pcolce,18.385710427119243,-0.26307598215286765,0.24219559793291903,1.1812184369981935,0.2771080855485788,0.7356116240000944,12491,0.7356116240000944
GSE250136,pseudobulk_deseq2,sample_barcode,Lrch4,29.5791447825941,-0.02987501437795045,0.14166437697115408,0.04480968971893162,0.8323543566973989,0.8964131931216812,12491,0.8964131931216812
GSE250136,pseudobulk_deseq2,sample_barcode,Sap25,11.443345958973577,-0.07245681594232614,0.20649954931832057,0.37793029181634097,0.5387129957655098,0.851909949136162,12491,0.851909949136162
GSE250136,pseudobulk_deseq2,sample_barcode,Agfg2,91.8257870832757,-0.08263953343814208,0.07603413753092483,1.1977890595844087,0.2737640222312654,0.7337040201720815,12491,0.7337040201720815
GSE250136,pseudobulk_deseq2,sample_barcode,Nyap1,9.159086209096431,0.07020308621249385,0.24987512665514106,0.09845546406964445,0.7536910697392364,0.878077236385686,12491,0.878077236385686
GSE250136,pseudobulk_deseq2,sample_barcode,Tsc22d4,291.20012013734606,-0.09419879810780397,0.05937316988022952,2.5470633690503632,0.11049946966839291,0.5589867866173461,12491,0.5589867866173461
GSE250136,pseudobulk_deseq2,sample_barcode,Ppp1r35,198.67042704848063,0.06627739058529397,0.050946199173999285,1.7186701760881533,0.18986431251520644,0.6585926398575671,12491,0.6585926398575671
GSE250136,pseudobulk_deseq2,sample_barcode,Mepce,157.27848075340944,0.0019866159332458965,0.058285407522065104,0.06691108839297044,0.7958884970029269,0.8868601755007091,12491,0.8868601755007091
GSE250136,pseudobulk_deseq2,sample_barcode,Zcwpw1,82.49683098016,0.05696547879648752,0.08451899990416101,0.471281111603588,0.49239838698812105,0.8356054148752217,12491,0.8356054148752217
GSE250136,pseudobulk_deseq2,sample_barcode,Zkscan1,298.25568729601906,-0.09766402200730068,0.045957983769943415,4.6456192868733694,0.03113290200277618,0.3346385077578954,12491,0.3346385077578954
GSE250136,pseudobulk_deseq2,sample_barcode,Zscan21,133.64925846552129,0.04526645398214368,0.06386824867585895,0.5839537796645686,0.4447667251501977,0.823349102879201,12491,0.823349102879201
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp113,179.61929818544286,-0.03677793803874982,0.05231095736567988,0.5729996771087542,0.4490693807309182,0.8258228943372091,12491,0.8258228943372091
GSE250136,pseudobulk_deseq2,sample_barcode,Cops6,795.9572381583436,-0.030720224018147863,0.0286349625445429,1.2572830200599867,0.2621660050516471,0.7223590123748229,12491,0.7223590123748229
GSE250136,pseudobulk_deseq2,sample_barcode,Mcm7,2132.8278557490084,0.06073801941999489,0.02263137401732513,7.221968488509219,0.007201668929522661,0.187003835612761,12491,0.187003835612761
GSE250136,pseudobulk_deseq2,sample_barcode,Ap4m1,230.36192496632373,0.06159565742447026,0.04887234943872269,1.6136974661070838,0.20397283021625617,0.6767175068444662,12491,0.6767175068444662
GSE250136,pseudobulk_deseq2,sample_barcode,Taf6,242.81570828482182,-0.02567332232091201,0.04771571237504658,0.4026432793348249,0.5257273050950216,0.8490217275196302,12491,0.8490217275196302
GSE250136,pseudobulk_deseq2,sample_barcode,Cnpy4,129.62847814569963,0.06303176670797507,0.06318599956937346,0.9968475081992381,0.3180745228639982,0.7609176001860444,12491,0.7609176001860444
GSE250136,pseudobulk_deseq2,sample_barcode,Mblac1,23.91675145119505,0.04923006622698818,0.1409198166541235,0.16415406675258737,0.6853604121495954,0.8706756737934088,12491,0.8706756737934088
GSE250136,pseudobulk_deseq2,sample_barcode,Lamtor4,444.69461727856,0.017727593867206026,0.03616847111953156,0.24068189022023034,0.6237140509835798,0.8681429812949457,12491,0.8681429812949457
GSE250136,pseudobulk_deseq2,sample_barcode,Map11,11.057508139598731,0.09581766265943466,0.21120225674500015,0.21937901857620545,0.6395134829060409,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,6330418K02Rik,37.908871445545564,0.08258921016159143,0.11639000259897424,0.503802804262989,0.4778339517135175,0.832467798864639,12491,0.832467798864639
GSE250136,pseudobulk_deseq2,sample_barcode,Gal3st4,14.958852031697806,0.04275948138666133,0.18384130093981174,0.055708672388647074,0.8134118379217616,0.8898079499357017,12491,0.8898079499357017
GSE250136,pseudobulk_deseq2,sample_barcode,Gpc2,53.97843402768387,-0.043871422198417206,0.0954067571350035,0.25309358051137565,0.6149051668203319,0.8647508298995599,12491,0.8647508298995599
GSE250136,pseudobulk_deseq2,sample_barcode,Stag3,22.8994130187137,0.04683475897355579,0.16334119733636343,0.3445481546127951,0.5572156319948617,0.85394150228415,12491,0.85394150228415
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp157,142.768431509923,-0.008975547695607745,0.06397409536921626,0.11022314771071251,0.7398902282328498,0.8758508128214023,12491,0.8758508128214023
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp68,71.61774931380204,-0.22251398819935156,0.11677733239568329,3.6872655116624458,0.05482943706018339,0.42065090226148066,12491,0.42065090226148066
GSE250136,pseudobulk_deseq2,sample_barcode,A430033K04Rik,17.429054514740525,-0.07622941953916183,0.17879787043221776,0.27272256024465946,0.6015112754985831,0.8610338458651268,12491,0.8610338458651268
GSE250136,pseudobulk_deseq2,sample_barcode,Fam20c,21.623885516159547,0.17993269561479522,0.1692331034481348,1.1853972961454815,0.2762599460944399,0.7354935507218139,12491,0.7354935507218139
GSE250136,pseudobulk_deseq2,sample_barcode,Pdgfa,228.96990403007212,0.024895438330804327,0.0780141669696858,0.12974920050726269,0.7186922182168828,0.8742175502073302,12491,0.8742175502073302
GSE250136,pseudobulk_deseq2,sample_barcode,Dnaaf5,31.362275956385755,-0.11939204659847479,0.13185962038517965,0.8550266971077178,0.35513418792315216,0.7798217312166262,12491,0.7798217312166262
GSE250136,pseudobulk_deseq2,sample_barcode,Sun1,106.8439411682053,0.0523731296621692,0.07076421262881367,0.5499207790509502,0.45835006557319763,0.8269272182632653,12491,0.8269272182632653
GSE250136,pseudobulk_deseq2,sample_barcode,Get4,493.91814549663076,0.0408555481199667,0.03215252413102557,1.6257314226336632,0.20229447080957014,0.6755798476756283,12491,0.6755798476756283
GSE250136,pseudobulk_deseq2,sample_barcode,Cox19,352.85667479309194,0.014043694535176152,0.03688715607356583,0.15839453615535604,0.690638949802804,0.8706756737934088,12491,0.8706756737934088
GSE250136,pseudobulk_deseq2,sample_barcode,3110082I17Rik,316.4271536596673,0.05041730094963901,0.04022592616531876,1.5804495117723718,0.20869595683913614,0.6814725319713834,12491,0.6814725319713834
GSE250136,pseudobulk_deseq2,sample_barcode,Zfand2a,29.557259167002297,-0.03956717421857849,0.1292624239795276,0.10382739677638142,0.7472840729016207,0.8776623335079152,12491,0.8776623335079152
GSE250136,pseudobulk_deseq2,sample_barcode,Uncx,61.76785508969656,-1.0462436055937967,0.4245536860655062,5.972331599032202,0.014532053789536368,0.24966348257401544,12491,0.24966348257401544
GSE250136,pseudobulk_deseq2,sample_barcode,Micall2,7.967788100032868,-0.18625711481964285,0.2810919488857821,0.43660609127813643,0.5087651157539982,0.8415410271179231,12491,0.8415410271179231
GSE250136,pseudobulk_deseq2,sample_barcode,Ints1,132.87795533268533,0.04746489707487508,0.0610044702102448,0.6350920944568372,0.42549362897049237,0.8167228255480943,12491,0.8167228255480943
GSE250136,pseudobulk_deseq2,sample_barcode,Mafk,18.949922726612957,0.016095383607323394,0.15143311905098158,0.09460383325961175,0.7584039485974272,0.8790846319491558,12491,0.8790846319491558
