study,technique,analysis_level,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_BH
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp951,2.315489246456335,-0.6539226811622298,0.49529940929477817,-1.3202573410965786,0.1867491130564887,NA,0.8396826841844401
GSE250136,pseudobulk_deseq2,sample_barcode,Gbp8,0.4386349313107267,0.8496199390536232,1.0997419922397755,0.7725629693590726,0.43978106699457953,NA,0.9764395900446099
GSE250136,pseudobulk_deseq2,sample_barcode,Gbp9,1.1635515839660138,0.5676086567484849,0.6424345410074017,0.8835276133478404,0.37695126988484984,NA,0.9540697504383566
GSE250136,pseudobulk_deseq2,sample_barcode,Gbp4,0.7266400886083724,-0.6372401531861389,0.9112177991919171,-0.6993280352416885,0.4843470504036272,NA,0.9812547211254457
GSE250136,pseudobulk_deseq2,sample_barcode,Gbp6,0.21404824526301877,0.9151826074350055,1.9654394243054933,0.4656376564535404,0.6414748840997868,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm32051,0.20335434477825653,-0.716313520993372,1.3526895075701844,-0.5295476286203145,0.596425613492124,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Lrrc8b,136.26393085297494,0.07833583566699744,0.07783512925839636,1.0064329103500147,0.31420736915134184,0.7993150482636464,0.9280963650348915
GSE250136,pseudobulk_deseq2,sample_barcode,Lrrc8c,48.983068792150206,-0.054777619638029296,0.11294219651159271,-0.48500579349372547,0.627672235895088,0.9259625148958562,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,C230066G23Rik,0.5889089756171328,0.2560360738572268,0.899741787949574,0.28456616919028366,0.7759765331142798,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Lrrc8d,184.95454170447698,0.0960252816695543,0.0633764627560695,1.5151568499357133,0.12973268761086904,0.6255121009530585,0.7745310951098404
GSE250136,pseudobulk_deseq2,sample_barcode,Lrrc8dos,0,NA,NA,NA,NA,NA,NA
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp326,831.0216519436474,-0.019769823227803383,0.030428127582553335,-0.6497219776066295,0.5158718249342491,0.8876695899075535,0.9863615547836008
GSE250136,pseudobulk_deseq2,sample_barcode,Barhl2,0.4076496628967577,-0.04959537471198404,1.1855346800644038,-0.04183376120999665,0.96663122100810706,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm28050,52.606164350953236,0.004323849783168394,0.09967340682547521,0.0433801745207657,0.9653984812628469,0.9922271581578669,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp644,904.0841907903206,-0.035987504434932205,0.036272756255018884,-0.9921359210179345,0.3211312258605106,0.80303290505414,0.9303271015769435
GSE250136,pseudobulk_deseq2,sample_barcode,Hfm1,9.809426022560697,-0.006478273573407426,0.21653764703335848,-0.02991753933859558,0.9761328177409739,0.9933937612333887,0.9945052608636967
GSE250136,pseudobulk_deseq2,sample_barcode,Cdc7,125.65192290862609,0.05023881046880872,0.06288182833697685,0.7989400403497243,0.4243251802173619,0.8573312596909357,0.9715862565268779
GSE250136,pseudobulk_deseq2,sample_barcode,Tgfbr3,26.62148483798791,-0.18981929912786613,0.18505900669194666,-1.0257231059488152,0.30502211988027766,0.7940065465523222,0.9252301297008552
GSE250136,pseudobulk_deseq2,sample_barcode,Brdt,7.395223321895176,-0.2586093332214933,0.2620665738089168,-0.986807777362922,0.323736881288935,0.804563258135388,0.9309192335876498
GSE250136,pseudobulk_deseq2,sample_barcode,Gm42902,0.1421865858042383,0.6383561353974533,2.126150629306145,0.3002403153372894,0.7639938555483904,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ephx4,4.127579534239514,0.6287361340352758,0.3420582346606579,1.8380967634327514,0.06604814804082505,0.4877538424478797,0.6172120365058048
GSE250136,pseudobulk_deseq2,sample_barcode,Btbd8,28.96337494544325,-0.013489121599947324,0.12636164658262208,-0.10675012525361013,0.9149872155660261,0.9847424825064358,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,1700028K03Rik,5.104111585251429,0.3392921336035597,0.3267033794010343,1.0385326721309256,0.29902213257287874,0.7909074770394915,0.9236915064522473
GSE250136,pseudobulk_deseq2,sample_barcode,Glmn,274.04852428488994,0.03406003607921262,0.04169745365270155,0.8168373148849556,0.4140214045793918,0.8530670416637931,0.9683404745963397
GSE250136,pseudobulk_deseq2,sample_barcode,Rpap2,81.60896836197139,-0.11115020258102443,0.07900256445114642,-1.4069189190656899,0.15945143286056668,0.6628657612263383,0.8112745831668431
GSE250136,pseudobulk_deseq2,sample_barcode,A930041C12Rik,0.2925185477057151,-0.2651706165403937,1.2126463800083394,-0.21867101647437412,0.8269063280822329,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm26692,0.2366530101713347,0.35893071622540634,1.3124737496457892,0.27347649148965814,0.7844869608962879,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gfi1,0.17619594074807232,-0.11196618224729503,1.755656207897646,-0.06377454865230801,0.949149744226769,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Evi5,244.8312633507412,0.015669652549176544,0.051595978262998984,0.3036991075022163,0.7613571380179158,0.9536773133781105,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ube2d2b,0.1962770713326143,-0.8714293161983712,1.739067002182613,-0.5010901334478116,0.6163076903845226,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Rpl5,19863.16763570137,-0.014199466732525555,0.022834922385956302,-0.621831180002537,0.5340528815523093,0.8972376132948741,0.992240830312402
GSE250136,pseudobulk_deseq2,sample_barcode,Dipk1a,65.95359796192466,0.02679839026568397,0.08606189469307686,0.3113850835059495,0.7555078922840592,0.9520863519552266,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Mtf2,502.48639874272055,-0.03499069051595946,0.06671709006392477,-0.5244636791327865,0.5999560757288191,0.9170276103012965,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Tmed5,183.67000129334673,-0.009465130272353992,0.05648841333139292,-0.16755879151404368,0.866930392364264,0.9764600204949349,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ccdc18,79.53980550826586,0.21202771580519797,0.08313646647193079,2.550357560322635,0.010761248796479713,0.23363147901344644,0.3065284905630805
GSE250136,pseudobulk_deseq2,sample_barcode,Dr1,189.38097164058902,0.12228872348021548,0.05123596901681952,2.3867748737234007,0.016996895942390483,0.2816599145235988,0.36681301078495415
GSE250136,pseudobulk_deseq2,sample_barcode,Pigg,19.154624641331246,0.0064453634662280535,0.1616467593704783,0.03987313752115452,0.9681942672189945,0.9927694969341602,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm42517,0.9328757709880219,-0.3255565257528075,0.7804880812226509,-0.41711915093285784,0.6765912577528299,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm10419,3.1046846552511225,0.16886380464965858,0.4081050942751026,0.41377529224329634,0.6790386804275244,0.9392227554582723,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Atp5k,2547.7787758043078,-0.080869277342891,0.029137159168251863,-2.775468839495065,0.005512218125034567,0.1854124453352929,0.246082632543169
GSE250136,pseudobulk_deseq2,sample_barcode,Mfsd7a,0.5849626597720416,0.4991705055839385,0.9078773628161477,0.5498215133766083,0.5824418013665589,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Pcgf3,165.28206505986049,-0.0573465018845849,0.05410883442659165,-1.0598362077524646,0.2892191213212374,0.7798869929517902,0.9137800563074376
GSE250136,pseudobulk_deseq2,sample_barcode,Cplx1,10.925829561363331,0.49970295749580385,0.26633735510483064,1.8762030481947238,0.06062740368786738,0.473190333334032,0.5998646673410136
GSE250136,pseudobulk_deseq2,sample_barcode,Gak,109.63673996973297,0.04660732216668364,0.07522664883496782,0.6195586655592057,0.5355483871232902,0.8975580657423984,0.992640639284068
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem175,52.02125123893231,0.11780735793308447,0.11133445091445517,1.0581392997896295,0.2899919397730283,0.7808585661303458,0.914894237241511
GSE250136,pseudobulk_deseq2,sample_barcode,Dgkq,17.94641392674454,0.06645213267232122,0.172946933276639,0.3842342353999828,0.7008048460304694,0.9411874926331583,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Idua,11.478609725366525,0.42007267981116786,0.20737817268589998,2.025635940227037,0.042802105693722094,0.41077546260711356,0.529193994895227
GSE250136,pseudobulk_deseq2,sample_barcode,Slc26a1,1.0326291252107782,-0.6778203331682023,0.7307676552639925,-0.9275456135552925,0.3536433204607324,NA,0.9433224001738798
GSE250136,pseudobulk_deseq2,sample_barcode,Fgfrl1,78.26292522550389,0.09594041415698938,0.08939308464838036,1.073242013455094,0.28316254477390107,0.7759682997488909,0.9099382089505731
GSE250136,pseudobulk_deseq2,sample_barcode,Crlf2,83.30684399517443,-0.11942222359783809,0.10331975951677257,-1.1558507700402798,0.2477422022351437,0.7505979003240485,0.890273975323711
GSE250136,pseudobulk_deseq2,sample_barcode,5430403G16Rik,33.195685310767956,-0.0243486443589682,0.12199482187911907,-0.19958752333844568,0.8418031863890502,0.9716817969583711,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,4930522L14Rik,69.51774334438815,-0.013988446475230676,0.08136054688456763,-0.17193156893447561,0.8634913277050276,0.9761012001782373,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,A430073D23Rik,3.424873303826405,0.051276389654586974,0.38735358145250437,0.13237618576368904,0.8946867499041627,0.9801253615643579,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm26779,1.3871093374612773,0.5439412316776572,0.5672540574527541,0.95890231992384,0.33760795596231097,NA,0.9362069005024837
GSE250136,pseudobulk_deseq2,sample_barcode,Gm15446,34.31888981832079,1.682902418418586e-4,0.14452909204531184,0.0011644039235304774,0.999070940296819,0.9993381819610643,0.9993375942158513
GSE250136,pseudobulk_deseq2,sample_barcode,1010001B22Rik,3.779464976828732,-0.3343490597774036,0.35482936562454215,-0.9422812545092181,0.3460486628259138,0.8151302493792898,0.9394578468075422
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp932,93.85618888530014,-0.03827641025048121,0.07053744539349466,-0.5426395872001805,0.5873779769065357,0.9154658416062702,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm17655,4.924203777111374,-0.17809051244532811,0.3350230738229894,-0.5315768565224939,0.5950190974502518,0.9158585547241835,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm35315,13.584172564740411,-0.0023883534561187506,0.18468954812885446,-0.012931719636091377,0.9896822681298377,0.9964128508219122,0.9967570638189478
GSE250136,pseudobulk_deseq2,sample_barcode,Plcxd1,2.654349772064661,0.0982710872930721,0.4852853776898483,0.2025016450338595,0.8395245725001484,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gtpbp6,92.53201785148904,0.08170745158378272,0.08663126330175903,0.9431635701672108,0.34559724391778884,0.8149637549376479,0.9391769410657258
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp605,33.05489808946082,0.030973633510973923,0.12307622211805093,0.2516622055661163,0.8013021724809067,0.9598975998437682,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Chfr,100.85097011257527,0.02503458965960955,0.07782217816784445,0.32168965517279313,0.7476878155962107,0.950916511813861,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm15787,2.3115430233882313,-0.3578419069274695,0.46676175318046276,-0.7666478765433853,0.443290901856018,NA,0.9772408653873077
GSE250136,pseudobulk_deseq2,sample_barcode,Golga3,123.85148343353427,-0.018486836253114237,0.06471946877234598,-0.28564567360932186,0.7751495177666234,0.9561975214114855,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm43138,7.3419154470180965,-0.291952808856431,0.25712142287087497,-1.1354666818371184,0.256179834283429,0.757992827829527,0.8963881645036494
GSE250136,pseudobulk_deseq2,sample_barcode,Gm43137,5.952607873480785,0.11561808724036335,0.2786420198810048,0.4149341412674891,0.6781901157933888,0.939175631861261,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ankle2,189.41646807554665,0.02636300374026122,0.05673408170269808,0.4646766625819465,0.6421630232409254,0.9290076304815602,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Pgam5,215.56569735972647,-0.020336808639846826,0.04921584480253625,-0.41321669314917064,0.6794478588085595,0.9392425114534693,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Pxmp2,108.43385300087658,0.08129354482341196,0.09079361110453803,0.8953663571086751,0.37059127877024534,0.8326070160478485,0.9518279749188564
GSE250136,pseudobulk_deseq2,sample_barcode,Pole,228.63389571232992,0.04796822840101345,0.05647154850037359,0.8494229337574498,0.3956459963127986,0.844426863954656,0.9604166938433869
GSE250136,pseudobulk_deseq2,sample_barcode,P2rx2,0.4493048786200188,-0.6745130633622477,0.971906679492955,-0.6940101118701459,0.4876758675358735,NA,0.9814605920972199
GSE250136,pseudobulk_deseq2,sample_barcode,Lrcol1,0.19819320288112027,0.11596484341509727,1.7270768503880969,0.06714515534675741,0.9464661462143004,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Fbrsl1,129.6444961381735,0.0420164012220493,0.07385487935194206,0.5689048792812692,0.5694206939392568,0.9114878281089352,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm42596,0.20925679843320594,0.3581305539882045,1.5123231316337227,0.2368082233863113,0.8128055716541062,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Galnt9,5.39730461359031,0.6615244421668617,0.3493812167495849,1.8934173059480812,0.058302395779440165,0.46294396556116807,0.5886071261299122
GSE250136,pseudobulk_deseq2,sample_barcode,Noc4l,239.02245899375055,0.019604344219093805,0.049635764842726006,0.3949640804611631,0.692869396981809,0.940209416695985,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ddx51,77.64259974390565,0.15395652951532265,0.0826462001678133,1.8628385721631917,0.06248498139364075,0.4794191386350098,0.6070799066640575
GSE250136,pseudobulk_deseq2,sample_barcode,Gm42595,58.52234469400875,0.08188620718474092,0.09095710750138687,0.900272770695708,0.3679751079943867,0.8314415130183671,0.9515283935876627
GSE250136,pseudobulk_deseq2,sample_barcode,Ep400,601.6626372779804,0.02612693141244801,0.03646294602200454,0.7165337489922239,0.47366183611403273,0.8752241581607968,0.9804266527942409
GSE250136,pseudobulk_deseq2,sample_barcode,Gm15559,5.985663332745864,-0.27776891417573013,0.2918383018839014,-0.9517904688406241,0.34120325674959956,0.8127499161874138,0.9367032907250091
GSE250136,pseudobulk_deseq2,sample_barcode,Pus1,140.90116680593994,0.03932357088045875,0.05803309150185185,0.677605997936607,0.4980215421166815,0.8824244302853077,0.9836860798592052
GSE250136,pseudobulk_deseq2,sample_barcode,Ulk1,108.56440867705824,0.030448946481099956,0.07467327487282721,0.4077623022822586,0.6834481923808661,0.9394562059489336,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Hscb,140.76786942426077,0.09089173217660577,0.06254058240346048,1.4533240447018378,0.14613380434344425,0.648671796637685,0.7969330971408678
GSE250136,pseudobulk_deseq2,sample_barcode,Chek2,126.2006513267463,-0.004949844861382276,0.06835194647898184,-0.0724170285758336,0.9422700335297569,0.9895144120405568,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ttc28,475.8483760779813,-0.1609446183314404,0.06019794716663666,-2.6735898133855347,0.007504417847298304,0.20309293349660754,0.2693953835437184
GSE250136,pseudobulk_deseq2,sample_barcode,Pitpnb,486.662407508226,-0.018087503516466992,0.03689214791050226,-0.49028057570261285,0.6239353701758754,0.9250043229418828,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm43118,2.0948331409828347,0.09063851642065718,0.5188931000917668,0.17467666539529558,0.8613337041733684,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Mn1,82.03954782975607,0.014394149105376623,0.08232845395058268,0.17483808348953878,0.8612068629069538,0.9761012001782373,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,C130026L21Rik,78.3182272161974,0.4311484758682465,0.1672670833313592,2.5776050331082376,0.00994876410593792,0.22488796095152258,0.29483057957887754
GSE250136,pseudobulk_deseq2,sample_barcode,E130006D01Rik,1.6756997745198237,-0.015810948458548486,0.6297029019913942,-0.025108584395192392,0.9799683529848695,NA,0.9954698380513121
GSE250136,pseudobulk_deseq2,sample_barcode,Miat,17.54484840002318,0.6854172025938314,0.24282062057839063,2.8227306270826196,0.0047616560681579085,0.177661740583437,0.23624752524044623
GSE250136,pseudobulk_deseq2,sample_barcode,Tpst2,76.99739071179351,-0.03574186354391179,0.08568472722268765,-0.4171322556821776,0.6765816728769293,0.9391377980318004,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Tfip11,95.76446722344383,0.008877241027993362,0.07905488098811717,0.11229213069497519,0.9105917811367278,0.9830562366899726,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Srrd,179.56878613431587,0.007479529804531173,0.05475128175042273,0.13660921836726542,0.8913396896163926,0.9799487380405587,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Hps4,137.1358931654936,0.004081010193186783,0.059397260670276474,0.06870704384569369,0.9452228112782671,0.9898913448121939,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Asphd2,47.26971812846701,0.007100271219073481,0.10563759010507749,0.0672134910689543,0.9464117450930284,0.9898913448121939,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Sez6l,0.7672890691961116,-0.3623295499516528,0.8398092087130118,-0.4314426969750837,0.6661465099858047,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Myo18b,0.2537721641988337,-0.095793262638936,1.2164326527698588,-0.07874933513237373,0.9372320035322563,NA,0.9939750250947177
